TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
461.2396,-13561.01,-10719.97,1830.01,11604.31,-15642.45,-6250.62,-23797.28,-31801.66
461.2796,-13504.89,-10649.68,1878.4,11491.35,-15843.68,-6353.81,-23718.93,-31754.55
461.3196,-13472.42,-10630.08,1928.23,11399.13,-16051.58,-6418.9,-23689.46,-31708.24
461.3596,-13453.25,-10631.94,1987.03,11203.39,-16414.98,-6553.98,-23672.92,-31648.64
461.3996,-13528.44,-10711.24,1940.16,11318.11,-16263.53,-6476.59,-23734.76,-31686.41
461.4396,-13587.86,-10741.57,1807.36,11673.07,-15621.76,-6259.49,-23777.15,-31796.94
461.4796,-13523.87,-10671.86,1843.12,11550.28,-15826.8,-6362.44,-23701.53,-31751.26
461.5196,-13538.79,-10696.79,1843.07,11474.18,-16074.37,-6466.87,-23707.06,-31740.24
461.5596,-13494.25,-10677.82,1926.61,11254.03,-16424.23,-6584.84,-23683.26,-31668.48
461.5996,-13535.07,-10727.84,1926.14,11357.79,-16269.78,-6495.86,-23755.36,-31704.86
461.6396,-13588.38,-10741.9,1810.98,11654.33,-15632.97,-6274.75,-23801.62,-31814.2
461.6796,-13498.55,-10643.1,1893.95,11503.65,-15813.35,-6348.71,-23696.23,-31736.85
461.7196,-13478.47,-10635.33,1931.48,11410.52,-16023.26,-6416.27,-23666.81,-31691.75
461.7596,-13455.82,-10633.47,2002.76,11218.69,-16384.46,-6549.22,-23654.08,-31634.24
461.7996,-13486.67,-10676.19,1997.04,11295.65,-16220.48,-6443.93,-23696.43,-31647.69
461.8396,-13575.65,-10727.26,1834.58,11655.05,-15592.72,-6241.04,-23757.32,-31781.06
461.8796,-13504.94,-10644.87,1876.64,11571.84,-15786.41,-6328.87,-23660.28,-31717.11
461.9196,-13491.63,-10649.01,1900.96,11488.15,-16029.65,-6418.8,-23657.66,-31693.13
461.9596,-13454.58,-10638.52,1983.26,11284.83,-16396.24,-6547.36,-23634.39,-31625.13
461.9996,-13507.94,-10700.99,1948.74,11354.35,-16256.29,-6464.48,-23705.1,-31661.37
462.0396,-13608.31,-10755.92,1799.06,11662.63,-15640.98,-6277.8,-23813.49,-31830.12
462.0796,-13516.62,-10654.74,1870.25,11504.94,-15822.03,-6348.71,-23707.44,-31755.17
462.1196,-13498.98,-10647.87,1910.5,11389.21,-16049.53,-6420.23,-23679.16,-31707.05
462.1596,-13464.02,-10628.51,1989.65,11200.38,-16410.97,-6540.35,-23646.45,-31628.95
462.1996,-13519.67,-10700.61,1956.65,11307.38,-16263.58,-6456.38,-23702.43,-31656.98
462.2396,-13638.55,-10786.63,1763.44,11695.29,-15628.91,-6276.94,-23802.95,-31828.12
462.2796,-13577.27,-10714.91,1815.08,11565.07,-15840.34,-6384.9,-23727.94,-31785.97
462.3196,-13519.57,-10667.56,1892.38,11434.13,-16048.34,-6433.2,-23678.07,-31712.73
462.3596,-13475.37,-10646.3,1975.97,11216.59,-16409.59,-6553.13,-23637.68,-31628.04
462.3996,-13520.91,-10701.04,1975.73,11323.74,-16261.39,-6460.52,-23698.86,-31653.84
462.4396,-13641.45,-10781.96,1781.03,11669.88,-15628.05,-6280.33,-23810.96,-31835.04
462.4796,-13587.91,-10721.3,1804.02,11486.44,-15866.47,-6403.07,-23763.04,-31812.39
462.5196,-13532.12,-10671.43,1901.05,11345.2,-16095.69,-6455.85,-23727.23,-31746.49
462.5596,-13439.28,-10600.0,2047.63,11211.02,-16412.12,-6529.62,-23635.77,-31613.4
462.5996,-13506.75,-10687.16,1994.28,11324.93,-16278.7,-6456.57,-23702.2,-31652.79
462.6396,-13603.4,-10746.72,1809.31,11680.51,-15606.5,-6245.9,-23780.68,-31803.09
462.6796,-13535.6,-10663.37,1859.0,11525.58,-15819.07,-6351.33,-23702.43,-31754.88
462.7196,-13508.94,-10647.35,1916.6,11433.79,-16052.53,-6421.23,-23663.48,-31696.18
462.7596,-13462.02,-10620.4,2008.68,11243.96,-16408.16,-6535.48,-23619.94,-31608.06
462.7996,-13520.1,-10695.74,1973.39,11351.97,-16275.17,-6455.95,-23677.69,-31636.77
462.8396,-13621.43,-10760.12,1803.83,11750.6,-15611.13,-6254.86,-23778.39,-31805.09
462.8796,-13554.67,-10688.4,1830.77,11630.73,-15818.84,-6364.39,-23705.82,-31764.13
462.9196,-13520.91,-10659.17,1906.63,11442.23,-16058.3,-6431.29,-23676.45,-31710.34
462.9596,-13492.3,-10645.01,1998.57,11191.32,-16435.43,-6562.38,-23653.32,-31638.96
462.9996,-13522.48,-10687.88,2005.1,11247.35,-16297.63,-6467.96,-23703.39,-31651.36
463.0396,-13600.59,-10732.6,1847.93,11608.41,-15604.83,-6240.65,-23775.87,-31791.55
463.0796,-13541.51,-10673.48,1866.53,11484.53,-15822.22,-6358.96,-23719.89,-31767.42
463.1196,-13542.51,-10691.12,1877.69,11375.76,-16095.97,-6469.63,-23719.6,-31750.97
463.1596,-13490.39,-10657.03,1977.59,11199.38,-16448.74,-6578.59,-23668.63,-31656.17
463.1996,-13545.37,-10728.22,1944.21,11326.27,-16322.81,-6498.29,-23721.84,-31679.68
463.2396,-13593.34,-10741.76,1822.04,11785.46,-15586.57,-6227.26,-23742.77,-31773.62
463.2796,-13518.0,-10648.54,1895.86,11595.58,-15785.74,-6322.72,-23676.68,-31729.61
463.3196,-13497.69,-10635.57,1947.36,11434.99,-16048.96,-6410.31,-23665.0,-31694.85
463.3596,-13466.26,-10625.94,2034.47,11211.11,-16430.81,-6548.79,-23640.59,-31625.85
463.3996,-13529.11,-10706.24,1981.64,11307.67,-16312.41,-6482.65,-23702.1,-31657.79
463.4396,-13625.86,-10760.55,1809.69,11723.42,-15618.04,-6263.54,-23792.37,-31815.96
463.4796,-13548.95,-10667.99,1875.83,11534.17,-15812.02,-6354.95,-23713.93,-31765.66
463.5196,-13509.8,-10635.71,1950.22,11369.18,-16057.78,-6423.33,-23680.02,-31707.43
463.5596,-13476.33,-10625.75,2018.26,11211.87,-16430.19,-6554.18,-23645.74,-31633.81
463.5996,-13532.59,-10699.23,1978.21,11308.96,-16311.7,-6480.17,-23696.38,-31656.22
463.6396,-13619.28,-10752.15,1814.99,11677.22,-15608.93,-6250.43,-23774.29,-31800.37
463.6796,-13557.91,-10677.05,1857.81,11585.33,-15802.53,-6350.99,-23699.72,-31759.46
463.7196,-13534.6,-10661.6,1918.08,11459.07,-16055.2,-6431.91,-23679.45,-31714.73
463.7596,-13482.57,-10632.56,2008.58,11279.2,-16405.06,-6544.16,-23624.71,-31619.22
463.7996,-13539.27,-10708.71,1976.59,11321.5,-16297.25,-6474.83,-23675.73,-31639.77
463.8396,-13624.86,-10763.55,1809.55,11704.26,-15588.62,-6243.09,-23746.21,-31781.3
463.8796,-13546.9,-10671.95,1872.4,11561.78,-15777.4,-6336.17,-23675.4,-31737.43
463.9196,-13519.24,-10649.97,1944.92,11447.24,-16038.04,-6420.18,-23663.0,-31696.85
463.9596,-13499.21,-10648.73,2010.15,11241.72,-16423.08,-6561.38,-23645.21,-31637.1
463.9996,-13550.33,-10710.81,1990.46,11320.69,-16316.94,-6486.66,-23699.1,-31657.51
464.0396,-13629.34,-10755.11,1826.76,11716.41,-15597.2,-6247.0,-23772.53,-31801.04
464.0796,-13563.49,-10678.72,1860.9,11556.44,-15789.03,-6350.71,-23697.52,-31762.89
464.1196,-13555.43,-10682.2,1895.57,11410.86,-16071.66,-6455.61,-23695.14,-31739.76
464.1596,-13503.7,-10650.49,1986.74,11202.62,-16430.76,-6572.58,-23645.83,-31649.02
464.1996,-13527.68,-10693.03,1975.68,11344.43,-16289.05,-6472.25,-23660.76,-31634.19
464.2396,-13646.94,-10774.33,1790.19,11771.16,-15599.16,-6266.79,-23779.25,-31815.53
464.2796,-13583.76,-10686.11,1863.72,11559.63,-15805.53,-6375.27,-23731.95,-31793.41
464.3196,-13551.67,-10661.32,1923.32,11382.96,-16067.7,-6459.14,-23695.52,-31737.67
464.3596,-13501.12,-10632.95,2010.87,11213.97,-16435.72,-6579.64,-23646.07,-31645.4
464.3996,-13562.97,-10708.19,1982.26,11291.41,-16349.17,-6525.23,-23722.79,-31682.07
464.4396,-13664.06,-10767.32,1805.35,11686.71,-15628.05,-6293.49,-23810.53,-31839.09
464.4796,-13592.91,-10683.97,1844.6,11588.1,-15796.33,-6383.56,-23724.23,-31791.17
464.5196,-13536.74,-10638.1,1931.57,11411.95,-16031.79,-6438.78,-23667.53,-31712.15
464.5596,-13502.31,-10625.94,2015.45,11207.82,-16412.78,-6571.29,-23635.72,-31634.38
464.5996,-13572.6,-10721.26,1960.8,11343.86,-16339.73,-6522.37,-23700.14,-31667.09
464.6396,-13660.86,-10771.56,1789.76,11782.17,-15600.25,-6275.46,-23784.59,-31817.96
464.6796,-13590.81,-10692.17,1831.72,11626.63,-15773.73,-6370.4,-23704.82,-31776.24
464.7196,-13539.79,-10648.59,1928.38,11432.27,-16028.84,-6438.83,-23669.39,-31712.49
464.7596,-13492.44,-10624.79,2024.7,11233.57,-16402.68,-6561.61,-23627.81,-31626.66
464.7996,-13547.47,-10700.66,1985.65,11334.56,-16313.79,-6498.96,-23679.45,-31644.3
464.8396,-13655.19,-10761.12,1806.02,11669.83,-15595.91,-6270.17,-23785.12,-31814.29
464.8796,-13591.1,-10681.39,1852.85,11517.72,-15776.21,-6370.55,-23723.37,-31783.2
464.9196,-13562.06,-10668.8,1902.87,11403.8,-16051.68,-6463.15,-23695.19,-31736.71
464.9596,-13506.03,-10633.66,2005.82,11189.03,-16418.17,-6580.31,-23639.01,-31638.01
464.9996,-13532.64,-10671.86,2020.17,11287.21,-16296.82,-6481.36,-23650.94,-31615.12
465.0396,-13639.74,-10737.8,1829.82,11716.03,-15537.07,-6234.22,-23722.94,-31766.28
465.0796,-13590.86,-10677.72,1855.33,11640.74,-15735.63,-6354.29,-23674.92,-31754.5
465.1196,-13538.84,-10652.64,1931.57,11515.76,-16011.24,-6439.4,-23645.02,-31699.14
465.1596,-13502.46,-10642.1,2000.05,11245.87,-16408.97,-6581.88,-23621.71,-31629.76
465.1996,-13557.29,-10705.9,1992.42,11313.39,-16336.63,-6522.85,-23690.46,-31656.51
465.2396,-13656.47,-10762.36,1816.32,11796.81,-15573.22,-6269.74,-23762.42,-31803.18
465.2796,-13588.62,-10673.24,1869.44,11622.43,-15749.98,-6364.44,-23705.15,-31774.86
465.3196,-13546.95,-10645.49,1943.4,11411.76,-16034.56,-6452.18,-23675.4,-31723.69
465.3596,-13501.84,-10619.26,2027.7,11211.06,-16416.89,-6587.84,-23642.5,-31645.02
465.3996,-13547.61,-10680.3,2013.83,11276.44,-16341.97,-6525.37,-23694.38,-31658.8
465.4396,-13656.14,-10754.3,1820.61,11686.99,-15589.81,-6284.0,-23784.59,-31822.21
465.4796,-13603.07,-10690.26,1845.5,11611.56,-15763.52,-6391.1,-23716.26,-31794.6
465.5196,-13555.39,-10651.78,1919.22,11490.97,-16017.77,-6461.29,-23665.53,-31722.55
465.5596,-13516.62,-10624.74,1996.42,11280.54,-16391.61,-6587.84,-23614.98,-31633.67
465.5996,-13574.03,-10701.32,1976.54,11315.73,-16351.22,-6550.93,-23700.14,-31672.1
465.6396,-13657.86,-10756.35,1811.93,11736.11,-15579.75,-6290.01,-23769.72,-31812.96
465.6796,-13565.4,-10650.92,1867.58,11646.18,-15722.23,-6362.15,-23675.68,-31754.64
465.7196,-13535.45,-10629.18,1946.64,11463.83,-16009.9,-6453.18,-23653.22,-31706.72
465.7596,-13508.23,-10619.98,2024.13,11238.34,-16407.49,-6593.04,-23626.81,-31636.34
465.7996,-13541.75,-10674.62,2017.12,11266.38,-16335.78,-6524.95,-23672.54,-31638.67
465.8396,-13659.53,-10755.16,1826.57,11737.59,-15588.09,-6286.91,-23771.34,-31804.14
465.8796,-13596.35,-10675.0,1865.29,11632.59,-15742.16,-6376.12,-23688.99,-31762.6
465.9196,-13564.64,-10655.79,1924.66,11459.83,-16022.3,-6464.86,-23650.98,-31706.0
465.9596,-13523.77,-10641.53,1993.89,11253.5,-16409.59,-6602.38,-23610.31,-31627.66
465.9996,-13572.27,-10714.82,1962.04,11361.36,-16351.42,-6548.12,-23653.94,-31636.62
466.0396,-13665.53,-10766.41,1799.77,11791.23,-15572.65,-6280.23,-23741.87,-31787.92
466.0796,-13594.96,-10667.13,1861.86,11652.76,-15730.72,-6365.92,-23683.65,-31763.99
466.1196,-13570.83,-10660.6,1898.67,11468.32,-16032.36,-6476.31,-23667.96,-31728.99
466.1596,-13528.06,-10645.49,1983.12,11235.62,-16431.67,-6617.12,-23632.39,-31648.93
466.1996,-13561.92,-10705.66,1991.46,11293.56,-16389.09,-6562.04,-23680.55,-31654.74
466.2396,-13677.65,-10786.77,1812.84,11726.48,-15616.47,-6312.56,-23771.43,-31815.44
466.2796,-13631.3,-10710.67,1850.27,11636.54,-15767.77,-6408.31,-23711.78,-31790.74
466.3196,-13574.13,-10652.92,1926.61,11453.49,-16049.67,-6488.51,-23667.43,-31724.17
466.3596,-13520.34,-10617.73,1999.95,11222.17,-16451.55,-6627.61,-23641.21,-31654.7
466.3996,-13561.16,-10676.43,1993.75,11307.34,-16407.54,-6572.96,-23687.75,-31663.47
466.4396,-13636.59,-10710.0,1838.97,11761.24,-15601.88,-6285.86,-23750.74,-31794.17
466.4796,-13570.41,-10616.4,1855.76,11669.3,-15730.53,-6364.82,-23663.86,-31751.35
466.5196,-13542.84,-10596.85,1890.71,11521.15,-16042.66,-6474.78,-23648.36,-31716.68
466.5596,-13508.7,-10579.44,1979.3,11277.63,-16449.55,-6619.98,-23644.64,-31661.37
466.5996,-13525.34,-10615.4,1997.9,11308.86,-16398.0,-6550.98,-23676.73,-31648.69
466.6396,-13603.26,-10659.51,1828.53,11737.3,-15605.55,-6280.71,-23762.99,-31801.66
466.6796,-13548.57,-10595.51,1831.15,11633.3,-15760.28,-6379.84,-23707.49,-31785.97
466.7196,-13519.72,-10572.96,1874.02,11501.03,-16058.88,-6476.83,-23674.78,-31731.47
466.7596,-13467.5,-10539.25,1977.97,11192.94,-16451.65,-6605.67,-23644.93,-31651.12
466.7996,-13493.73,-10589.31,1983.21,11272.0,-16397.19,-6537.58,-23669.67,-31638.86
466.8396,-13562.68,-10626.37,1831.91,11737.2,-15576.79,-6247.71,-23725.89,-31765.56
466.8796,-13501.65,-10550.4,1872.44,11653.66,-15713.65,-6339.41,-23657.28,-31738.86
466.9196,-13509.04,-10563.95,1890.23,11504.41,-16035.94,-6465.29,-23640.49,-31707.48
466.9596,-13482.72,-10556.27,1959.85,11299.18,-16433.1,-6608.58,-23615.22,-31637.72
466.9996,-13513.33,-10609.63,1967.29,11338.38,-16402.39,-6556.46,-23657.04,-31636.81
467.0396,-13616.04,-10676.1,1791.0,11766.53,-15612.56,-6296.02,-23754.65,-31798.32
467.0796,-13561.3,-10600.66,1821.52,11657.48,-15756.56,-6390.14,-23696.14,-31780.68
467.1196,-13530.11,-10575.25,1883.08,11509.8,-16067.46,-6491.33,-23675.59,-31735.47
467.1596,-13491.11,-10552.17,1964.28,11292.22,-16447.98,-6619.88,-23626.14,-31647.88
467.1996,-13535.69,-10619.36,1957.08,11276.29,-16433.43,-6579.21,-23673.82,-31652.07
467.2396,-13630.44,-10678.1,1799.06,11711.03,-15632.58,-6310.61,-23765.85,-31808.67
467.2796,-13553.33,-10582.97,1840.11,11640.26,-15737.82,-6382.9,-23680.07,-31770.28
467.3196,-13522.82,-10564.66,1897.62,11505.51,-16041.09,-6488.47,-23647.45,-31719.16
467.3596,-13499.83,-10557.89,1962.61,11301.42,-16445.21,-6638.43,-23621.85,-31656.27
467.3996,-13549.33,-10625.41,1942.59,11371.66,-16434.91,-6599.76,-23672.3,-31667.86
467.4396,-13650.28,-10692.12,1761.58,11788.61,-15631.15,-6328.92,-23763.9,-31826.45
467.4796,-13586.33,-10613.06,1795.58,11677.46,-15752.84,-6411.84,-23703.34,-31803.9
467.5196,-13533.64,-10567.62,1881.93,11519.72,-16047.77,-6495.91,-23653.37,-31733.23
467.5596,-13487.77,-10538.77,1984.45,11293.51,-16449.41,-6628.23,-23634.1,-31662.09
467.5996,-13513.66,-10590.98,2005.48,11239.63,-16438.06,-6576.73,-23672.3,-31653.98
467.6396,-13622.81,-10666.66,1782.04,11700.06,-15635.59,-6313.56,-23760.23,-31811.34
467.6796,-13562.97,-10583.78,1793.48,11637.02,-15744.78,-6392.15,-23689.23,-31781.87
467.7196,-13533.64,-10565.33,1880.07,11481.14,-16055.44,-6493.38,-23664.33,-31734.18
467.7596,-13501.03,-10557.46,1980.97,11274.63,-16453.84,-6634.43,-23637.58,-31668.29
467.7996,-13516.86,-10593.37,2005.53,11354.78,-16423.8,-6573.77,-23657.9,-31648.69
467.8396,-13633.3,-10675.77,1791.38,11806.25,-15627.58,-6318.09,-23756.55,-31815.63
467.8796,-13575.51,-10603.67,1804.92,11711.27,-15743.59,-6402.59,-23685.79,-31790.69
467.9196,-13520.19,-10560.8,1889.85,11522.1,-16030.03,-6475.69,-23613.65,-31704.86
467.9596,-13484.43,-10547.54,1970.77,11264.66,-16429.86,-6613.83,-23598.01,-31639.91
467.9996,-13528.4,-10609.01,1998.42,11314.2,-16454.32,-6591.65,-23685.36,-31667.81
468.0396,-13633.01,-10675.1,1829.2,11735.68,-15642.98,-6321.38,-23780.59,-31829.74
468.0796,-13573.89,-10595.37,1830.48,11658.62,-15748.07,-6402.16,-23699.48,-31800.04
468.1196,-13527.35,-10562.28,1899.05,11523.77,-16045.38,-6494.0,-23644.35,-31726.13
468.1596,-13493.25,-10551.02,1989.41,11300.71,-16449.45,-6638.48,-23624.38,-31659.23
468.1996,-13543.56,-10623.12,1981.31,11321.59,-16459.09,-6609.3,-23674.92,-31665.57
468.2396,-13662.63,-10706.28,1762.2,11739.59,-15640.93,-6341.46,-23779.54,-31838.56
468.2796,-13620.81,-10642.34,1777.41,11606.03,-15777.45,-6443.22,-23737.62,-31838.85
468.3196,-13584.47,-10623.07,1831.72,11558.63,-16086.91,-6543.11,-23691.28,-31775.05
468.3596,-13488.1,-10547.73,1978.4,11422.35,-16418.6,-6615.26,-23582.37,-31629.66
468.3996,-13505.17,-10593.94,2007.25,11331.27,-16429.86,-6572.82,-23630.67,-31625.99
468.4396,-13601.83,-10658.31,1825.52,11761.38,-15594.2,-6287.38,-23728.75,-31784.3
468.4796,-13555.77,-10585.17,1837.54,11705.21,-15704.16,-6375.98,-23665.53,-31768.66
468.5196,-13539.89,-10578.11,1888.13,11536.46,-16049.48,-6500.15,-23646.17,-31727.6
468.5596,-13524.49,-10586.69,1953.89,11295.18,-16461.99,-6657.32,-23626.76,-31666.23
468.5996,-13564.78,-10645.1,1950.65,11345.2,-16474.11,-6619.41,-23661.0,-31656.22
468.6396,-13654.57,-10700.99,1782.7,11794.76,-15629.58,-6325.44,-23739.48,-31800.08
468.6796,-13575.89,-10604.96,1830.44,11711.5,-15718.94,-6389.48,-23670.96,-31772.0
468.7196,-13553.62,-10594.85,1887.85,11605.69,-16054.58,-6507.45,-23646.79,-31728.18
468.7596,-13505.56,-10570.38,1983.93,11331.04,-16446.69,-6636.14,-23607.16,-31643.63
468.7996,-13549.71,-10640.29,1974.2,11345.29,-16475.87,-6613.11,-23647.84,-31643.44
468.8396,-13659.1,-10712.0,1777.74,11856.32,-15641.41,-6333.21,-23739.15,-31800.23
468.8796,-13607.79,-10633.61,1798.68,11735.39,-15742.35,-6413.03,-23689.94,-31790.36
468.9196,-13551.81,-10589.79,1900.29,11514.33,-16058.21,-6503.06,-23644.16,-31719.16
468.9596,-13491.49,-10558.46,2012.25,11301.23,-16429.0,-6616.88,-23585.75,-31621.36
468.9996,-13521.15,-10618.54,2018.21,11312.87,-16459.13,-6585.07,-23623.61,-31610.78
469.0396,-13651.32,-10713.44,1813.75,11726.24,-15676.6,-6337.17,-23763.75,-31805.47
469.0796,-13588.0,-10630.08,1824.33,11705.92,-15745.78,-6403.49,-23688.41,-31779.87
469.1196,-13534.69,-10590.98,1904.96,11568.5,-16052.2,-6494.48,-23623.56,-31697.85
469.1596,-13506.27,-10580.25,1986.65,11341.24,-16444.54,-6633.23,-23593.38,-31626.23
469.1996,-13541.94,-10638.19,2000.95,11381.53,-16474.39,-6601.67,-23629.86,-31615.07
469.2396,-13668.25,-10725.79,1796.06,11798.05,-15676.07,-6344.03,-23755.27,-31799.18
469.2796,-13600.3,-10643.58,1812.03,11736.44,-15747.98,-6414.37,-23686.75,-31779.58
469.3196,-13555.39,-10618.78,1872.35,11584.57,-16080.1,-6526.33,-23648.79,-31723.98
469.3596,-13526.82,-10615.35,1931.62,11421.4,-16470.58,-6662.7,-23606.59,-31646.45
469.3996,-13549.66,-10661.6,1976.54,11372.62,-16518.26,-6632.52,-23658.33,-31641.82
469.4396,-13645.6,-10714.25,1814.08,11752.75,-15690.04,-6345.32,-23774.67,-31809.05
469.4796,-13587.05,-10629.94,1825.29,11700.44,-15757.18,-6410.27,-23698.52,-31783.44
469.5196,-13543.04,-10591.7,1907.83,11551.0,-16078.66,-6505.01,-23643.4,-31708.39
469.5596,-13503.36,-10574.25,1994.04,11338.28,-16459.18,-6632.28,-23598.39,-31626.51
469.5996,-13534.83,-10635.71,1990.75,11343.43,-16506.05,-6611.49,-23640.11,-31624.42
469.6396,-13628.34,-10700.32,1811.79,11781.74,-15659.0,-6318.28,-23735.81,-31781.82
469.6796,-13564.68,-10612.92,1831.67,11718.66,-15721.9,-6382.23,-23662.09,-31757.31
469.7196,-13537.84,-10594.94,1897.38,11579.71,-16068.41,-6499.63,-23626.9,-31702.19
469.7596,-13497.4,-10574.15,1982.16,11396.08,-16453.6,-6625.94,-23580.17,-31618.6
469.7996,-13568.98,-10667.23,1934.19,11426.97,-16527.7,-6633.23,-23644.69,-31640.49
469.8396,-13678.7,-10739.71,1754.67,11841.01,-15694.19,-6346.85,-23766.33,-31814.82
469.8796,-13583.04,-10618.59,1822.23,11743.59,-15730.96,-6378.22,-23672.44,-31765.42
469.9196,-13528.78,-10577.2,1913.31,11516.62,-16073.04,-6481.22,-23626.76,-31695.18
469.9596,-13512.61,-10585.07,1978.54,11353.45,-16486.89,-6635.71,-23610.59,-31638.1
469.9996,-13538.55,-10631.28,2000.81,11302.04,-16535.81,-6603.58,-23645.55,-31619.65
470.0396,-13636.02,-10697.08,1811.89,11775.64,-15669.68,-6305.17,-23737.0,-31777.67
470.0796,-13575.36,-10619.5,1819.18,11789.28,-15719.13,-6368.73,-23656.56,-31756.26
470.1196,-13518.34,-10580.59,1904.68,11631.59,-16058.83,-6475.07,-23607.11,-31685.45
470.1596,-13494.11,-10577.2,1990.13,11354.21,-16476.2,-6628.32,-23601.49,-31632.33
470.1996,-13557.82,-10667.99,1955.8,11353.45,-16559.98,-6637.62,-23662.05,-31647.83
470.2396,-13670.97,-10745.29,1769.5,11852.31,-15703.39,-6346.7,-23764.33,-31815.53
470.2796,-13588.48,-10636.62,1813.22,11776.11,-15724.42,-6379.41,-23661.0,-31764.32
470.3196,-13560.01,-10609.68,1884.51,11594.63,-16087.25,-6504.68,-23636.06,-31714.63
470.3596,-13498.83,-10573.1,1983.55,11388.26,-16464.81,-6617.07,-23579.17,-31615.02
470.3996,-13540.75,-10647.63,1978.73,11338.76,-16557.08,-6615.12,-23627.81,-31615.83
470.4396,-13660.53,-10728.46,1778.98,11821.56,-15718.65,-6333.59,-23744.63,-31790.16
470.4796,-13592.67,-10630.37,1820.23,11745.69,-15745.93,-6374.31,-23661.0,-31755.55
470.5196,-13561.3,-10610.77,1892.23,11596.87,-16106.75,-6496.0,-23624.18,-31702.57
470.5596,-13514.71,-10592.75,1978.11,11368.71,-16505.67,-6626.7,-23589.18,-31627.33
470.5996,-13541.03,-10645.01,1992.08,11383.34,-16591.12,-6613.3,-23614.93,-31609.73
470.6396,-13657.86,-10727.69,1788.23,11853.27,-15735.91,-6326.96,-23716.12,-31773.76
470.6796,-13616.9,-10657.03,1790.05,11808.44,-15786.7,-6393.62,-23668.44,-31773.86
470.7196,-13573.36,-10626.03,1870.2,11647.85,-16146.61,-6502.72,-23625.09,-31708.58
470.7596,-13529.49,-10608.01,1944.11,11451.01,-16536.67,-6625.61,-23574.31,-31621.51
470.7996,-13560.73,-10661.41,1964.43,11424.92,-16643.57,-6621.27,-23622.94,-31617.45
470.8396,-13649.51,-10717.06,1796.15,11875.06,-15764.52,-6307.36,-23711.78,-31762.41
470.8796,-13599.54,-10632.95,1814.08,11716.51,-15809.25,-6366.54,-23659.52,-31752.69
470.9196,-13561.68,-10606.0,1884.51,11537.12,-16195.59,-6492.09,-23641.21,-31711.92
470.9596,-13508.42,-10590.13,1965.0,11377.96,-16595.08,-6623.65,-23599.58,-31636.19
470.9996,-13511.75,-10625.32,2006.72,11370.95,-16677.86,-6596.23,-23609.35,-31596.0
471.0396,-13627.44,-10706.81,1815.56,11839.63,-15804.01,-6300.16,-23715.98,-31760.79
471.0796,-13581.09,-10633.28,1804.4,11775.21,-15832.04,-6361.15,-23660.52,-31758.22
471.1196,-13545.18,-10609.06,1872.68,11604.93,-16203.93,-6484.75,-23620.75,-31697.85
471.1596,-13522.82,-10611.87,1945.31,11425.88,-16616.39,-6629.8,-23588.23,-31628.8
471.1996,-13557.15,-10670.33,1953.17,11444.52,-16715.34,-6623.94,-23616.03,-31611.49
471.2396,-13679.17,-10753.44,1753.57,11903.48,-15842.54,-6332.45,-23732.14,-31783.49
471.2796,-13612.13,-10654.4,1788.47,11789.28,-15861.56,-6378.46,-23677.35,-31772.76
471.3196,-13563.01,-10619.64,1875.26,11603.5,-16234.16,-6493.95,-23633.01,-31704.43
471.3596,-13528.35,-10608.63,1947.12,11401.03,-16633.94,-6631.23,-23596.62,-31632.05
471.3996,-13550.76,-10661.32,1958.89,11411.86,-16737.61,-6623.13,-23614.36,-31604.1
471.4396,-13648.03,-10722.69,1798.73,11830.76,-15844.49,-6308.65,-23716.02,-31757.74
471.4796,-13588.14,-10634.38,1811.31,11783.32,-15837.62,-6347.7,-23647.07,-31741.81
471.5196,-13547.99,-10609.63,1874.21,11637.31,-16212.42,-6471.83,-23597.58,-31677.3
471.5596,-13521.01,-10606.58,1939.44,11408.95,-16630.7,-6617.21,-23580.74,-31616.17
471.5996,-13532.45,-10649.01,1972.63,11375.91,-16739.23,-6603.58,-23594.86,-31583.12
471.6396,-13652.52,-10735.23,1776.6,11885.07,-15838.24,-6304.6,-23699.48,-31749.59
471.6796,-13612.56,-10670.38,1773.79,11923.46,-15840.06,-6361.15,-23645.74,-31751.02
471.7196,-13570.45,-10630.75,1860.29,11674.64,-16237.59,-6485.8,-23609.88,-31691.17
471.7596,-13517.05,-10586.6,1984.22,11342.1,-16648.1,-6609.73,-23577.17,-31609.73
471.7996,-13542.32,-10641.77,1995.13,11369.18,-16775.56,-6616.02,-23602.92,-31585.98
471.8396,-13647.56,-10720.3,1802.35,11884.64,-15858.99,-6304.93,-23705.1,-31750.16
471.8796,-13598.63,-10644.87,1807.59,11803.1,-15857.27,-6360.15,-23671.25,-31763.61
471.9196,-13539.51,-10599.61,1895.86,11586.57,-16245.08,-6478.41,-23621.23,-31694.13
471.9596,-13508.89,-10591.75,1967.33,11373.81,-16672.37,-6628.37,-23596.15,-31631.33
471.9996,-13535.98,-10652.78,1991.08,11353.06,-16814.76,-6639.05,-23625.66,-31610.06
472.0396,-13636.35,-10716.77,1807.36,11859.75,-15878.2,-6310.18,-23716.17,-31759.89
472.0796,-13592.72,-10647.25,1796.96,11839.11,-15862.51,-6360.96,-23664.72,-31765.89
472.1196,-13547.61,-10616.3,1872.11,11663.1,-16251.18,-6483.56,-23600.58,-31686.83
